m_H,tanb,Br_B_Xs_H,Br_K_pi_H,Br_eta_pi_H,Br_eta_prime_pi_H,Br_pi_semilep,Br_K_semilep,Br_Upsilon_gamma_H,Br_B_Xs_HH,Br_K_pi_HH
8.3854545455e+00,3.5111917342e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3733326544e-15,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,3.7649358068e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0351342506e-16,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.0370172586e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9442417646e-16,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.3287612811e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9107578065e-16,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.6415888336e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5729280360e-16,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.9770235643e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6927636523e-16,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,5.3366992312e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1136961591e-16,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,5.7223676594e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3272094596e-17,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,6.1359072734e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8207186497e-17,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,6.5793322466e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1716560927e-17,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,7.0548023107e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0867065211e-17,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,7.5646332755e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3728955830e-17,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,8.1113083079e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0326333682e-18,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,8.6974900262e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9428107676e-18,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,9.3260334688e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9099389871e-18,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.0000000000e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5724595022e-18,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.0722672220e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6924955523e-18,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.1497569954e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1135427486e-18,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.2328467394e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3263316188e-19,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.3219411485e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8202163321e-19,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.4174741629e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1713686556e-19,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.5199110830e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0865420428e-19,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.6297508346e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3728014644e-19,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.7475284000e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0320947960e-20,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.8738174229e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9425025815e-20,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.0092330026e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9097626339e-20,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.1544346900e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5723585876e-20,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.3101297001e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6924378058e-20,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.4770763560e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1135097042e-20,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.6560877829e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3261425282e-21,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.8480358684e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8201081281e-21,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,3.0538555088e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1713067377e-21,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,3.2745491629e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0865066112e-21,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,3.5111917342e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3727811892e-21,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,3.7649358068e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0319787745e-22,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.0370172586e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9424361901e-22,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.3287612811e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9097246424e-22,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.6415888336e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5723368474e-22,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.9770235643e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6924253654e-22,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,5.3366992312e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1135025855e-22,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,5.7223676594e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3261017916e-23,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,6.1359072734e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8200848175e-23,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,6.5793322466e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1712933983e-23,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,7.0548023107e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0864989780e-23,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,7.5646332755e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3727768210e-23,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,8.1113083079e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0319537796e-24,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,8.6974900262e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9424218862e-24,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,9.3260334688e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9097164569e-24,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.0000000000e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5723321635e-24,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.0722672220e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6924226854e-24,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.1497569954e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1135010514e-24,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.2328467394e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3260930161e-25,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.3219411485e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8200797968e-25,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.4174741629e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1712905248e-25,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.5199110830e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0864973330e-25,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.6297508346e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3727758797e-25,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.7475284000e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0319483976e-26,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.8738174229e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9424188059e-26,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.0092330026e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9097146979e-26,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.1544346900e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5723311548e-26,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.3101297001e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6924221067e-26,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.4770763560e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1135007211e-26,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.6560877829e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3260911284e-27,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,2.8480358684e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8200787173e-27,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,3.0538555088e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1712899040e-27,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,3.2745491629e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0864969757e-27,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,3.5111917342e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3727756763e-27,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,3.7649358068e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0319472235e-28,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.0370172586e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9424181265e-28,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.3287612811e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9097143176e-28,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.6415888336e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5723309413e-28,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,4.9770235643e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6924219824e-28,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,5.3366992312e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1135006466e-28,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,5.7223676594e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3260907843e-29,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,6.1359072734e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8200784565e-29,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,6.5793322466e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.1712897618e-29,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,7.0548023107e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0864968811e-29,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,7.5646332755e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3727756388e-29,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,8.1113083079e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.0319469500e-30,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,8.6974900262e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9424180314e-30,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,9.3260334688e+03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9097142461e-30,0.0000000000e+00,0.0000000000e+00
8.3854545455e+00,1.0000000000e+04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5723309606e-30,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.0000000000e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1906072031e-12,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.0722672220e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4403283015e-12,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.1497569954e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4709993199e-13,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.2328467394e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2281996625e-13,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.3219411485e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0959759169e-13,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.4174741629e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6938704782e-13,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.5199110830e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7718104859e-13,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.6297508346e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1654033973e-13,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.7475284000e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6656913676e-14,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,1.8738174229e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0424351174e-14,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,2.0092330026e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3169690777e-14,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,2.1544346900e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1819915197e-14,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,2.3101297001e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4354029984e-14,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,2.4770763560e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4428393065e-15,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,2.6560877829e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2120975837e-15,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,2.8480358684e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0867677376e-15,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,3.0538555088e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6886042132e-15,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,3.2745491629e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7687984239e-15,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,3.5111917342e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1636805248e-15,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,3.7649358068e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6558361390e-16,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,4.0370172586e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0367974241e-16,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,4.3287612811e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3137438930e-16,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,4.6415888336e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1801464034e-16,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,4.9770235643e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4343473804e-16,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,5.3366992312e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4367997934e-17,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,5.7223676594e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2086421101e-17,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,6.1359072734e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0847906661e-17,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,6.5793322466e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6874729983e-17,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,7.0548023107e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7681511699e-17,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,7.5646332755e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1633101765e-17,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,8.1113083079e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6537170397e-18,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,8.6974900262e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0355848823e-18,0.0000000000e+00,0.0000000000e+00
8.4863636364e+00,9.3260334688e+01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3130500741e-18,0.0000000000e+00,0.0000000000e+00
